Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
2006,10th week,Tamil Nadu,Ramanathapuram-Paramakudi,Dengue,14.0,1.0,10,3,2017,9.4684575,78.7462095,0.2280513671,5.0,312.12
2010,11th week,Tamil Nadu,Ramanathapuram- Paramakudi,Dengue,49.0,1.0,16,3,2017,9.4684575,78.7462095,0.2112541014,6.0,309.94
2046,15th week,Kerala,Palakkad,Dengue,35.0,2.0,1,4,2017,10.78789845,76.47408711,0.08788491187,24.0,308.372
2057,16th week,Kerala,Palakkad,Dengue,64.0,2.0,1,4,2017,10.78789845,76.47408711,0.08788491187,24.0,308.372
2099,20th week,Kerala,Malappuram,Dengue,79.0,1.0,4,5,2017,11.10684475,76.1099551,0.6657383103,25.0,307.25
2100,20th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,13.0,1.0,5,5,2017,25.1265777,83.24965577,0.06106084845,6.0,315.43
2106,21st week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,21.0,1.0,22,5,2017,31.6723392,76.95331691,0.2636552166,21.0,300.32
2116,21st week,Uttar Pradesh,Amethi,Acute Diarrhoeal Disease,6.0,1.0,23,5,2017,26.34738315,81.62387832,0.05352101694,4.0,313.908
2123,22nd week,Chhattisgarh,Kondagaon,Acute Diarrhoeal Disease,17.0,1.0,31,5,2017,19.5885769,81.6628742,0.06359775424,12.0,313.58
2126,22nd week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,13.0,1.0,29,5,2017,31.6723392,76.95331691,0.1474537391,23.0,302.2133334
2133,22nd week,Odisha,Bolangir,Acute Diarrhoeal Disease,5.0,1.0,27,5,2017,20.7502257,83.2499464,0.03146495095,7.0,318.1966666
2136,22nd week,Assam,Dibrugarh,Acute Encephalitis Syndrome,18.0,3.0,26,3,2017,27.4844597,94.9019447,0.1007892562,10.0,300.0
2137,22nd week,Assam,Sibsagar,Acute Encephalitis Syndrome,24.0,3.0,14,1,2017,26.96388985,94.58213345,0.01410269898,10.0,293.7933334
2173,25th week,Punjab,Jalandhar,Cholera,414.0,1.0,23,6,2017,31.29201065,75.56805772,0.4262215264,5.0,308.59000000000003
2203,26th week,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,16.0,1.0,24,6,2017,25.1010477,82.62574936,0.2017533802,5.0,312.312
2204,26th week,Uttar Pradesh,Varanasi,Acute Diarrhoeal Disease,16.0,2.0,23,6,2017,25.3356491,83.0076292,0.3044072988,5.0,310.89
2207,26th week,Chhattisgarh,Bemetara,Acute Diarrhoeal Disease,157.0,1.0,14,6,2017,21.6783969,81.43047623,0.2964260794,4.0,315.84000000000003
2210,26th week,Kerala,Palakkad,Dengue,76.0,3.0,30,5,2017,10.78789845,76.47408711,0.6551171401,14.0,304.315
2211,27th week,Bihar,Arwal,Acute Diarrhoeal Disease,12.0,1.0,6,7,2017,25.18077715,84.65920203,1.90087107,2.0,299.24
2243,28th week,Assam,Dibrugarh,Acute Encephalitis Syndrome,33.0,8.0,21,12,2016,27.4844597,94.9019447,0.0003594696305,13.0,296.54400000000004
2262,29th week,Maharashtra,Thane,Malaria,15.0,1.0,6,6,2017,19.1943294,72.9701779,0.3603882529,6.0,309.66400000000004
2263,29th week,Maharashtra,Thane,Malaria,26.0,1.0,11,2,2017,19.1943294,72.9701779,3.37e-05,7.0,306.53000000000003
2264,29th week,Maharashtra,Thane,Dengue,86.0,1.0,3,1,2017,19.1943294,72.9701779,7.53e-05,10.0,304.9466666
2280,30th week,Madhya Pradesh,Khandwa,Acute Diarrhoeal Disease,165.0,1.0,23,7,2017,21.9778642,76.56882823,1.051537324,8.0,302.26
2289,30th week,Manipur,Churachandpur,Dengue,29.0,1.0,4,5,2017,24.378704,93.6970015,0.1300617482,53.0,301.3833334
2306,31st week,Rajasthan,Kota,Acute Diarrhoeal Disease,34.0,1.0,25,7,2017,25.1737019,75.8574194,0.8324153053,5.0,313.86
2324,32nd week,Punjab,Ludhiana,Cholera,459.0,1.0,14,8,2017,30.9090157,75.851601,0.2742482473,19.0,301.36
2325,32nd week,Rajasthan,Banswara,Acute Diarrhoeal Disease,8.0,4.0,8,8,2017,23.4929453,74.34983641,0.1941433319,10.0,299.7
2336,32nd week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,27.0,3.0,25,7,2017,25.1265777,83.24965577,2.029030717,2.0,303.78000000000003
2359,33rd week,Uttar Pradesh,Budaun,Malaria,160.0,3.0,17,8,2017,28.06831165,79.04607312,0.05634271209,10.0,300.6
2362,33rd week,Arunachal Pradesh,Papum Pare,Acute Diarrhoeal Disease,112.0,1.0,3,8,2017,27.28636665,93.6187716,1.461355685,22.0,297.8933334
2364,33rd week,Kerala,Palakkad,Dengue,617.0,4.0,30,5,2017,10.78789845,76.47408711,0.6551171401,14.0,304.315
2375,34th week,Uttar Pradesh,Jaunpur,Acute Diarrhoeal Disease,25.0,2.0,22,8,2017,25.7955927,82.48834098,0.3332824536,17.0,300.96
2387,35th week,Bihar,Nawada,Acute Diarrhoeal Disease,19.0,1.0,27,8,2017,24.818124,85.51855623,0.2711582617,13.0,303.6533334
2407,36th week,Bihar,Nawada,Acute Diarrhoeal Disease,9.0,3.0,3,9,2017,24.818124,85.51855623,0.6298910186,17.0,303.68
2410,36th week,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,20.0,1.0,3,9,2017,20.84288265,75.52612464,0.387581621,17.0,302.8266666
2413,36th week,Uttar Pradesh,Amethi,Acute Diarrhoeal Disease,47.0,1.0,1,9,2017,26.34738315,81.62387832,0.6776805605,20.0,299.55
2428,37th week,Bihar,Madhubani,Acute Diarrhoeal Disease,13.0,1.0,10,9,2017,26.350072,86.22914689,0.2068480881,20.0,301.28400000000005
2429,37th week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,54.0,3.0,7,9,2017,26.1486581,85.34001282,0.3825989235,17.0,300.196
2441,37th week,Uttar Pradesh,Bara-Banki,Acute Diarrhoeal Disease,15.0,1.0,10,9,2017,26.9013312,81.2151601,0.06115148311,20.0,301.15000000000003
2451,38th week,Karnataka,Hassan,Acute Gastroenteritis,4.0,2.0,17,9,2017,13.0070817,76.0992703,0.2711384885,12.0,301.5266666
2456,38th week,Assam,Kokrajhar,Dengue,4.0,1.0,10,9,2017,26.58687695,90.29293105,0.8524764544,24.0,297.36
2470,39th week,Maharashtra,Pune,Dengue,8.0,1.0,29,7,2017,18.521428,73.8544541,0.8413701846,11.0,297.71
2475,39th week,Maharashtra,Pune,Dengue,13.0,2.0,28,9,2017,18.521428,73.8544541,0.2811133351,19.0,302.69333340000003
2484,40th week,Maharashtra,Nagpur,Dengue,529.0,4.0,4,10,2017,21.1498134,79.0820556,0.01103535607,25.0,303.94
2493,41st week,Bihar,Muzaffarpur,Acute Diarrhoeal Disease,8.0,2.0,9,10,2017,26.1486581,85.34001282,0.07857444966,14.0,302.116
2509,41st week,Madhya Pradesh,Barwani,Acute Diarrhoeal Disease,12.0,1.0,4,10,2017,22.0333621,74.8978374,0.0009335829903,14.0,309.06333340000003
2511,41st week,Maharashtra,Thane,Dengue,7.0,1.0,23,9,2017,19.1943294,72.9701779,4.814444043,22.0,297.84000000000003
2518,42nd week,Madhya Pradesh,Raisen,Cholera,18.0,1.0,14,10,2017,23.25,78.083333,0.19828245,18.0,303.935
2523,42nd week,Maharashtra,Nashik,Dengue,7.0,1.0,1,10,2017,20.0112475,73.7902364,0.07059878798,19.0,303.25333340000003
2530,43rd week,Assam,Nagaon,Acute Diarrhoeal Disease,17.0,2.0,25,10,2017,26.30414915,92.71605974,1.256796128,32.0,300.22
2536,43rd week,Madhya Pradesh,Datia,Acute Gastroenteritis,10.0,1.0,20,10,2017,25.75,78.5,6.52e-05,6.0,312.6666666
2541,43rd week,Maharashtra,Beed,Dengue,50.0,2.0,19,10,2017,18.9918442,75.909784,0.1958354595,19.0,303.105
2552,44th week,Maharashtra,Beed,Dengue,19.0,1.0,28,10,2017,18.9918442,75.909784,0.007478004264,16.0,305.9033334
2560,44th week,Jharkhand,East Singhbhum,Dengue,5.0,1.0,7,8,2017,22.8092139,86.2091549,0.8415595475,6.0,301.52
2562,44th week,Maharashtra,Palghar,Acute Encephalitis Syndrome,18.0,1.0,7,8,2017,19.684661,72.82491116,0.334975779,14.0,299.1333334
2567,45th week,Maharashtra,Palghar,Suspected Dengue,7.0,1.0,7,11,2017,19.684661,72.82491116,8.38e-05,15.0,304.9466666
2572,45th week,Maharashtra,Thane,Dengue,24.0,3.0,9,10,2017,19.1943294,72.9701779,1.13654644,20.0,303.744
2575,46th week,Jharkhand,Latehar,Malaria,18.0,1.0,15,11,2017,23.74186545,84.51301367,4.75e-05,20.0,297.48400000000004
2582,46th week,West Bengal,Bankura,Acute Diarrhoeal Disease,101.0,1.0,14,11,2017,23.13195425,87.2073972,2.9e-05,10.0,300.0066666
2583,46th week,Bihar,Aurangabad,Malaria,20.0,2.0,28,10,2017,24.786306,84.41448983,0.0009095016288,14.0,303.2466666
2584,46th week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,70.0,3.0,5,11,2017,22.8092139,86.2091549,0.02327750905,10.0,299.1566666
2588,47th week,Assam,Nalbari,Acute Diarrhoeal Disease,2.0,1.0,23,11,2017,26.42386165,91.45122755,0.009152424322,40.0,295.7166666
2591,47th week,Maharashtra,Kolhapur,Dengue,1.0,1.0,21,11,2017,16.7028412,74.2405329,0.05927338315,9.0,305.87
2596,47th week,Maharashtra,Jalgaon,Suspected Dengue And Chikungunya,49.0,1.0,10,11,2017,20.84288265,75.52612464,8.34e-05,11.0,306.5933334
2597,47th week,Maharashtra,Kolhapur,Dengue,4.0,1.0,14,11,2017,16.7028412,74.2405329,2.57e-05,10.0,306.3333334
2599,47th week,Maharashtra,Pune,Dengue,3.0,1.0,6,11,2017,18.521428,73.8544541,6.91e-05,18.0,304.3333334
2600,47th week,Maharashtra,Pune,Dengue,1.0,1.0,28,10,2017,18.521428,73.8544541,0.0572075111,14.0,305.648
2605,48th week,Bihar,Nawada,Acute Diarrhoeal Disease,75.0,1.0,30,11,2017,24.818124,85.51855623,7.85e-05,5.0,299.95
2632,52nd week,Karnataka,Bangalore Urban,Cholera,19.0,2.0,28,12,2017,12.94514225,77.553645,0.0001615998913,10.0,300.8766666
2633,52nd week,Assam,Dibrugarh,Acute Diarrhoeal Disease,30.0,1.0,12,12,2017,27.4844597,94.9019447,0.000170675394,12.0,296.016
2647,2nd week,Himachal Pradesh,Solan,Dengue,151.0,2.0,7,9,2015,30.92589585,77.08200509,0.03760034753,36.0,297.87
2652,3rd week,Tamil Nadu,Tirunelveli- Sankarankovil,Dengue,28.0,1.0,20,1,2016,8.7352443,77.6864945,0.0001528329676,18.0,301.7266666
2656,4th week,Assam,Cachar,Cholera,172.0,2.0,27,1,2016,24.75863995,92.88166476,0.04163991941,22.0,295.36
2663,4th week,Tamil Nadu,Tirunelveli,Dengue,32.0,1.0,20,1,2016,8.7284271,77.7112925,0.0001528329676,18.0,301.7266666
2675,6th week,Assam,Cachar,Cholera,174.0,2.0,26,1,2016,24.75863995,92.88166476,0.06446665332,22.0,295.5
2677,6th week,Kerala,Palakkad,Dengue,25.0,1.0,4,1,2016,10.78789845,76.47408711,5.66e-05,31.0,301.824
2685,7th week,Maharashtra,Kolhapur,Dengue,7.0,1.0,12,2,2016,16.7028412,74.2405329,4.73e-05,5.0,307.5966666
2692,7th week,Maharashtra,Gadchiroli,Malaria,98.0,1.0,8,2,2016,19.75907035,80.16228073,7.18e-05,9.0,305.0766666
2713,10th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,1123.0,1.0,2,3,2016,22.642931,88.8930579,0.2916258067,17.0,300.4466666
2721,11th week,Jharkhand,Pakur,Acute Diarrhoeal Disease,40.0,1.0,9,3,2016,24.6379647,87.8558666,0.03743638404,7.0,307.2233334
2738,13th week,Maharashtra,Beed,Dengue,11.0,1.0,29,2,2016,18.9918442,75.909784,0.02412643043,4.0,314.62
2748,14th week,Gujarat,Banaskantha,Cholera,45.0,1.0,7,4,2016,24.172056,72.431134,0.000208044708,5.0,310.2166666
2758,14th week,Rajasthan,Jaipur,Cholera,59.0,2.0,4,4,2016,26.9154576,75.8189817,5.66e-05,3.0,313.31333340000003
2766,14th week,Maharashtra,Chandrapur,Acute Gastroenteritis,26.0,1.0,14,3,2016,20.0967555,79.50454752,0.0071090551,7.0,310.2066666
2790,17th week,Manipur,Churachandpur,Acute Gastroenteritis,231.0,1.0,25,4,2016,24.378704,93.6970015,0.1920066869,43.0,298.756
2795,17th week,Assam,Karimganj,Acute Diarrhoeal Disease,135.0,1.0,20,4,2016,24.8483482,92.33221292,4.577023608,13.0,296.516
2813,18th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,17.0,1.0,2,5,2016,11.7564329,79.7634644,0.00789764028,8.0,311.55
2815,18th week,Uttar Pradesh,Mathura,Cholera,173.0,3.0,5,5,2016,27.633333,77.583333,0.04562310327,3.0,321.7366666
2822,18th week,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,22.0,1.0,1,5,2016,22.5,83.5,0.02245249993,7.0,315.2366666
2825,18th week,Maharashtra,Nashik,Dengue,20.0,1.0,25,4,2016,20.0112475,73.7902364,0.002772524939,5.0,316.8266666
2827,19th week,Assam,Udalguri,Acute Diarrhoeal Disease,35.0,2.0,9,5,2016,26.77253155,92.10641749,0.3287352801,20.0,301.38
2845,19th week,Maharashtra,Kolhapur,Dengue,33.0,1.0,4,5,2016,16.7028412,74.2405329,0.03786334578,5.0,317.61333340000004
2856,20th week,Maharashtra,Akola,Cholera,21.0,1.0,21,5,2016,20.76181225,77.19211567,0.002499170694,2.0,325.4233334
2864,20th week,Chhattisgarh,Surajpur,Acute Diarrhoeal Disease,239.0,1.0,2,5,2016,23.35151515,82.97290273,0.003698723325,11.0,315.78000000000003
2869,20th week,Maharashtra,Nashik,Dengue,4.0,1.0,10,5,2016,20.0112475,73.7902364,0.09263780485,6.0,318.7666666
2877,21st week,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,5.0,1.0,21,5,2016,26.1486581,85.34001282,0.1712217608,6.0,308.6
2898,21st week,West Bengal,Purulia,Cholera,117.0,2.0,29,5,2016,23.3291882,86.3672378,0.2843318082,7.0,307.295
2921,22nd week,Punjab,Patiala,Cholera,480.0,2.0,6,6,2016,30.2090874,76.33987209,0.02500362103,3.0,314.3266666
2933,22nd week,Assam,Sivasagar,Cholera,235.0,1.0,22,5,2016,26.9834936,94.6394226,1.842831286,16.0,299.18
2958,23rd week,Maharashtra,Jalgaon,Cholera,53.0,1.0,6,6,2016,20.84288265,75.52612464,0.002886902682,2.0,316.0933334
2962,23rd week,Punjab,Barnala,Acute Diarrhoeal Disease,7.0,1.0,12,6,2016,30.3704685,75.50401742,0.05296672756,2.0,310.72
2988,24th week,Gujarat,Narmada,Cholera,41.0,1.0,13,6,2016,21.8678464,73.5025585,0.004507394,5.0,313.30400000000003
2992,24th week,Madhya Pradesh,Betul,Acute Diarrhoeal Disease,161.0,2.0,6,6,2016,21.8796162,77.87568125,0.002102696012,7.0,316.6866666
2993,24th week,Madhya Pradesh,Bhind,Acute Diarrhoeal Disease,22.0,1.0,6,6,2016,26.5,78.75,0.005756022201,4.0,313.69
2995,24th week,Madhya Pradesh,Gwalior,Acute Diarrhoeal Disease,23.0,1.0,13,6,2016,26.2037247,78.1573628,0.03257793871,2.0,315.87333340000004
2998,24th week,Maharashtra,Beed,Acute Diarrhoeal Disease,27.0,1.0,11,6,2016,18.9918442,75.909784,0.04484029594,3.0,312.82
3003,24th week,Odisha,Angul,Acute Diarrhoeal Disease,16.0,2.0,12,6,2016,20.8382426,85.0973949,0.5049474974,14.0,307.65500000000003
3010,24th week,Assam,Marigaon,Acute Encephalitis Syndrome,5.0,2.0,11,4,2016,26.290712,92.29221257,0.3350384775,16.0,300.764
3011,24th week,Assam,Nagaon,Acute Encephalitis Syndrome,27.0,5.0,4,1,2016,26.30414915,92.71605974,0.005392601433,19.0,293.8966666
3017,24th week,Maharashtra,Solapur,Acute Gastroenteritis,23.0,1.0,7,6,2016,17.84990665,75.27632027,0.3101556214,3.0,316.02
3019,24th week,Assam,Dibrugarh,Acute Encephalitis Syndrome,67.0,9.0,27,1,2016,27.4844597,94.9019447,0.0306679333,8.0,292.22
3035,25th week,Maharashtra,Washim,Acute Gastroenteritis,23.0,1.0,23,6,2016,20.28741775,77.2369655,0.7971376451,1.0,311.8
3043,25th week,Assam,Jorhat,Acute Diarrhoeal Disease,15.0,1.0,11,6,2016,26.7577925,94.2079645,0.7800636426,13.0,303.3666666
3045,25th week,Assam,Tinsukia,Acute Encephalitis Syndrome,65.0,9.0,4,1,2016,27.52016575,95.53063473,0.01704671474,21.0,292.4766666
3050,25th week,Maharashtra,Chandrapur,Malaria,28.0,1.0,5,5,2016,20.0967555,79.50454752,0.09036653885,7.0,317.2066666
3055,26th week,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,75.0,1.0,26,6,2016,13.1601048,79.15555062,0.4517175858,13.0,302.2
3066,26th week,Madhya Pradesh,Alirajpur,Acute Diarrhoeal Disease,12.0,1.0,26,6,2016,22.28593955,74.35389643,0.3914854695,4.0,310.3
3068,26th week,Madhya Pradesh,Barwani,Cholera,15.0,1.0,27,6,2016,22.0333621,74.8978374,0.293674433,2.0,311.48
3076,26th week,Maharashtra,Thane,Acute Gastroenteritis,23.0,1.0,23,6,2016,19.1943294,72.9701779,1.172099613,5.0,307.23
3084,26th week,Maharashtra,Ahmednagar,Suspected Dengue,7.0,1.0,22,6,2016,19.1627725,74.8580243,0.6048793559,2.0,310.12
3102,27th week,Odisha,Balasore,Cholera,54.0,4.0,6,7,2016,21.5002888,86.9202627,0.8715405717,5.0,298.2
3119,28th week,Andhra Pradesh,Srikakulam,Acute Diarrhoeal Disease,12.0,2.0,16,7,2016,18.32002205,83.9160772,0.4240231185,18.0,303.86
3150,28th week,Odisha,Rayagada,Cholera,10.0,2.0,16,7,2016,19.17209585,83.33503085,0.9703402027,11.0,302.12
3159,28th week,Chhattisgarh,Balrampur,Acute Diarrhoeal Disease,17.0,2.0,6,7,2016,23.6263016,83.48245092,0.9150496124,4.0,312.54
3162,28th week,Uttar Pradesh,Kannauj,Acute Diarrhoeal Disease,73.0,2.0,29,6,2016,26.9996974,79.68861213,0.1768429674,5.0,305.61
3181,29th week,Madhya Pradesh,Sidhi,Acute Diarrhoeal Disease,4.0,1.0,16,7,2016,24.25,82.0,0.5106888191,5.0,300.90000000000003
3189,29th week,Rajasthan,Udaipur,Acute Gastroenteritis,37.0,1.0,21,7,2016,24.578721,73.6862571,0.359408134,11.0,298.89
3227,30th week,Madhya Pradesh,Sidhi,Acute Diarrhoeal Disease,4.0,1.0,16,7,2016,24.25,82.0,0.5106888191,5.0,300.90000000000003
3243,30th week,Uttar Pradesh,Azamgarh,Acute Diarrhoeal Disease,11.0,1.0,24,7,2016,26.02269675,83.02887343,0.7309276958,4.0,297.72
3244,30th week,Uttar Pradesh,Budaun,Acute Diarrhoeal Disease,8.0,1.0,24,7,2016,28.06831165,79.04607312,0.2508885451,6.0,299.88
3248,30th week,Bihar,Madhubani,Acute Diarrhoeal Disease,9.0,2.0,13,7,2016,26.350072,86.22914689,0.3638555373,7.0,300.49
3270,31st week,Bihar,Jamui,Acute Diarrhoeal Disease,6.0,1.0,1,8,2016,24.96785205,86.17351147,0.9079970542,8.0,304.16
3272,31st week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,26.0,3.0,2,8,2016,22.0090841,82.578896,0.4573220817,9.0,299.84000000000003
3273,31st week,Himachal Pradesh,Mandi,Acute Diarrhoeal Disease,21.0,1.0,1,8,2016,31.6723392,76.95331691,1.443079615,18.0,294.056
3281,31st week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,81.0,1.0,1,8,2016,25.37524125,77.82811933,1.409301395,8.0,294.94
3283,31st week,Maharashtra,Sholapur,Acute Diarrhoeal Disease,160.0,1.0,31,7,2016,17.6912883,75.8841635,0.6906830275,2.0,309.76
3284,31st week,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,5.0,1.0,29,7,2016,20.32570375,78.11691397,0.8219405716,5.0,302.12
3286,31st week,Odisha,Nawapara,Acute Diarrhoeal Disease,13.0,1.0,1,8,2016,20.8085208,82.5340241,0.5937192147,14.0,304.98
3287,31st week,Punjab,Jalandhar,Acute Diarrhoeal Disease,54.0,2.0,5,8,2016,31.29201065,75.56805772,0.07575980691,17.0,303.188
3320,32nd week,Madhya Pradesh,Khandwa,Cholera,121.0,1.0,9,8,2016,21.9778642,76.56882823,1.001518474,6.0,304.02
3327,32nd week,Punjab,Barnala,Acute Diarrhoeal Disease,34.0,1.0,10,8,2016,30.3704685,75.50401742,0.4538810617,31.0,302.66
3332,32nd week,Uttar Pradesh,Bara-Banki,Acute Diarrhoeal Disease,9.0,1.0,5,8,2016,26.9013312,81.2151601,0.7966329457,9.0,300.5733334
3341,32nd week,Rajasthan,Udaipur,Acute Gastroenteritis,6.0,2.0,29,7,2016,24.578721,73.6862571,1.089247185,6.0,302.94
3342,32nd week,Uttar Pradesh,Kaushambi,Acute Diarrhoeal Disease,189.0,1.0,1,8,2016,25.53609455,81.44672839,0.8086427352,8.0,302.92
3343,32nd week,Assam,Kamrup,Dengue,313.0,1.0,24,4,2016,26.12755515,91.29987148,1.413359437,12.0,297.76
3352,33rd week,Maharashtra,Beed,Dengue,34.0,1.0,15,8,2016,18.9918442,75.909784,0.1049036388,8.0,302.98
3353,33rd week,Punjab,Fatehgarh Sahib,Acute Gastroenteritis,15.0,1.0,13,8,2016,30.6466737,76.3887563,1.258735145,27.0,300.48
3369,33rd week,Maharashtra,Ahmednagar,Dengue,19.0,1.0,8,8,2016,19.1627725,74.8580243,1.502518227,7.0,300.32
3377,33rd week,Uttar Pradesh,Mirzapur,Acute Diarrhoeal Disease,9.0,2.0,10,8,2016,25.1010477,82.62574936,0.6055965656,9.0,302.82
3378,33rd week,West Bengal,North 24 Parganas,Dengue,248.0,1.0,10,8,2016,22.642931,88.8930579,0.8922636225,8.0,300.42
3396,34th week,Uttar Pradesh,Siddharth Nagar,Acute Diarrhoeal Disease,7.0,1.0,18,8,2016,27.25264095,82.86964796,0.6261146988,13.0,303.3666666
3412,34th week,Maharashtra,Jalna,Dengue,7.0,1.0,15,8,2016,19.91883295,75.87085986,0.1013382559,7.0,303.7
3419,35th week,Bihar,Bhabua,Acute Diarrhoeal Disease,18.0,1.0,29,8,2016,25.07634815,83.63359776,0.3240358732,17.0,302.48
3420,35th week,Bihar,Bhabua,Acute Diarrhoeal Disease,106.0,1.0,25,8,2016,25.07634815,83.63359776,0.4080219468,12.0,299.95
3429,35th week,Madhya Pradesh,Sheopur-Kalan,Acute Diarrhoeal Disease,6.0,1.0,30,8,2016,25.6713529,76.7005775,0.3888912222,15.0,302.05
3430,35th week,Madhya Pradesh,Singrauli,Acute Diarrhoeal Disease,11.0,1.0,23,8,2016,24.1974432,82.6661453,1.461610874,14.0,299.79
3438,35th week,Odisha,Jajpur,Acute Diarrhoeal Disease,23.0,1.0,29,8,2016,20.8522696,86.3385714,0.6029790242,11.0,302.675
3440,35th week,Rajasthan,Udaipur,Cholera,84.0,7.0,29,8,2016,24.578721,73.6862571,0.5920455575,15.0,300.76
3441,35th week,Uttar Pradesh,Kushinagar,Acute Diarrhoeal Disease,44.0,1.0,25,8,2016,26.7438272,83.9162322,0.4079508719,20.0,301.856
3447,35th week,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,10.0,1.0,24,8,2016,20.32570375,78.11691397,0.08585386023,13.0,304.59000000000003
3451,35th week,Uttar Pradesh,Fatehpur,Acute Diarrhoeal Disease,65.0,1.0,6,8,2016,25.8435395,80.91800397,0.7442011591,7.0,301.36
3452,35th week,Uttar Pradesh,Lakhimpur Kheri,Acute Encephalitis Syndrome,27.0,2.0,16,8,2016,27.98506015,80.75384538,1.095861544,13.0,301.56
3457,35th week,West Bengal,North 24 Parganas,Dengue,279.0,1.0,10,8,2016,22.642931,88.8930579,0.8922636225,8.0,300.42
3468,36th week,Maharashtra,Washim,Chikungunya,23.0,1.0,9,9,2016,20.28741775,77.2369655,0.05554069873,19.0,298.0
3472,36th week,Telangana,Medak,Acute Diarrhoeal Disease,16.0,1.0,11,9,2016,17.9375095,78.21174499,0.1910501586,14.0,303.225
3478,36th week,Bihar,Jamui,Acute Diarrhoeal Disease,13.0,1.0,31,8,2016,24.96785205,86.17351147,0.2538763365,14.0,305.84000000000003
3491,37th week,Bihar,Jehanabad,Acute Diarrhoeal Disease,10.0,2.0,17,9,2016,25.15247135,85.00687849,0.6408148383,16.0,303.21
3492,37th week,Haryana,Fatehabad,Acute Diarrhoeal Disease,108.0,2.0,19,9,2016,29.51238035,75.42917898,0.0009089087277,25.0,304.3166666
3495,37th week,Jharkhand,Sahebganj,Dengue,19.0,1.0,14,9,2016,25.244263,87.6348084,0.7714430701,12.0,301.90000000000003
3506,37th week,Rajasthan,Kota,Dengue,8.0,1.0,1,9,2016,25.1737019,75.8574194,0.6350601277,13.0,301.7266666
3514,37th week,West Bengal,Purulia,Acute Diarrhoeal Disease,58.0,1.0,24,8,2016,23.3291882,86.3672378,1.071039828,13.0,301.0266666
3527,38th week,Maharashtra,Beed,Chikungunya,5.0,1.0,14,9,2016,18.9918442,75.909784,0.05662716945,3.0,305.02
3537,38th week,Maharashtra,Jalgaon,Dengue,60.0,1.0,10,9,2016,20.84288265,75.52612464,0.08151527761,14.0,301.152
3543,39th week,Bihar,Jehanabad,Acute Diarrhoeal Disease,35.0,1.0,22,9,2016,25.15247135,85.00687849,0.5717282178,14.0,300.7333334
3545,39th week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,8.0,2.0,24,9,2016,19.11912825,81.82918649,0.6268291657,8.0,300.88
3554,39th week,Uttar Pradesh,Budaun,Malaria,15.0,1.0,23,9,2016,28.06831165,79.04607312,0.1531723574,12.0,306.64
3563,39th week,Chhattisgarh,Gariyaband,Acute Diarrhoeal Disease,21.0,1.0,19,9,2016,20.52684285,82.187831,0.6507103873,14.0,299.25
3572,39th week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,35.0,1.0,14,9,2016,25.1265777,83.24965577,1.069504334,15.0,300.52
3574,39th week,West Bengal,North 24 Parganas,Dengue,281.0,1.0,10,8,2016,22.642931,88.8930579,0.8922636225,8.0,300.42
3575,39th week,Haryana,Fatehabad,Acute Diarrhoeal Disease,294.0,2.0,3,10,2016,29.51238035,75.42917898,0.01608966947,14.0,306.7266666
3578,40th week,Bihar,Samastipur,Acute Diarrhoeal Disease,9.0,1.0,3,10,2016,25.7744929,85.86626813,0.4563869155,16.0,301.555
3589,40th week,Odisha,Kalahandi,Acute Diarrhoeal Disease,20.0,3.0,2,10,2016,19.75,83.0,0.8737518804,20.0,299.65000000000003
3602,40th week,Madhya Pradesh,Singrauli,Acute Diarrhoeal Disease,14.0,2.0,22,9,2016,24.1974432,82.6661453,0.6952896057,15.0,302.068
